Column1,Time(sec)Min,Time(sec)Max,Time(sec)Std,Time(sec)Med,Time(sec)Avg,Time(sec)Skewness,Time(sec)Kurtosis,VGRF_left_s1Min,VGRF_left_s1Max,VGRF_left_s1Std,VGRF_left_s1Med,VGRF_left_s1Avg,VGRF_left_s1Skewness,VGRF_left_s1Kurtosis,VGRF_left_s2Min,VGRF_left_s2Max,VGRF_left_s2Std,VGRF_left_s2Med,VGRF_left_s2Avg,VGRF_left_s2Skewness,VGRF_left_s2Kurtosis,VGRF_left_s3Min,VGRF_left_s3Max,VGRF_left_s3Std,VGRF_left_s3Med,VGRF_left_s3Avg,VGRF_left_s3Skewness,VGRF_left_s3Kurtosis,VGRF_left_s4Min,VGRF_left_s4Max,VGRF_left_s4Std,VGRF_left_s4Med,VGRF_left_s4Avg,VGRF_left_s4Skewness,VGRF_left_s4Kurtosis,VGRF_left_s5Min,VGRF_left_s5Max,VGRF_left_s5Std,VGRF_left_s5Med,VGRF_left_s5Avg,VGRF_left_s5Skewness,VGRF_left_s5Kurtosis,VGRF_left_s6Min,VGRF_left_s6Max,VGRF_left_s6Std,VGRF_left_s6Med,VGRF_left_s6Avg,VGRF_left_s6Skewness,VGRF_left_s6Kurtosis,VGRF_left_s7Min,VGRF_left_s7Max,VGRF_left_s7Std,VGRF_left_s7Med,VGRF_left_s7Avg,VGRF_left_s7Skewness,VGRF_left_s7Kurtosis,VGRF_left_s8Min,VGRF_left_s8Max,VGRF_left_s8Std,VGRF_left_s8Med,VGRF_left_s8Avg,VGRF_left_s8Skewness,VGRF_left_s8Kurtosis,VGRF_right_s1Min,VGRF_right_s1Max,VGRF_right_s1Std,VGRF_right_s1Med,VGRF_right_s1Avg,VGRF_right_s1Skewness,VGRF_right_s1Kurtosis,VGRF_right_s2Min,VGRF_right_s2Max,VGRF_right_s2Std,VGRF_right_s2Med,VGRF_right_s2Avg,VGRF_right_s2Skewness,VGRF_right_s2Kurtosis,VGRF_right_s3Min,VGRF_right_s3Max,VGRF_right_s3Std,VGRF_right_s3Med,VGRF_right_s3Avg,VGRF_right_s3Skewness,VGRF_right_s3Kurtosis,VGRF_right_s4Min,VGRF_right_s4Max,VGRF_right_s4Std,VGRF_right_s4Med,VGRF_right_s4Avg,VGRF_right_s4Skewness,VGRF_right_s4Kurtosis,VGRF_right_s5Min,VGRF_right_s5Max,VGRF_right_s5Std,VGRF_right_s5Med,VGRF_right_s5Avg,VGRF_right_s5Skewness,VGRF_right_s5Kurtosis,VGRF_right_s6Min,VGRF_right_s6Max,VGRF_right_s6Std,VGRF_right_s6Med,VGRF_right_s6Avg,VGRF_right_s6Skewness,VGRF_right_s6Kurtosis,VGRF_right_s7Min,VGRF_right_s7Max,VGRF_right_s7Std,VGRF_right_s7Med,VGRF_right_s7Avg,VGRF_right_s7Skewness,VGRF_right_s7Kurtosis,VGRF_right_s8Min,VGRF_right_s8Max,VGRF_right_s8Std,VGRF_right_s8Med,VGRF_right_s8Avg,VGRF_right_s8Skewness,VGRF_right_s8Kurtosis,Total_force_leftMin,Total_force_leftMax,Total_force_leftStd,Total_force_leftMed,Total_force_leftAvg,Total_force_leftSkewness,Total_force_leftKurtosis,Total_force_rightMin,Total_force_rightMax,Total_force_rightStd,Total_force_rightMed,Total_force_rightAvg,Total_force_rightSkewness,Total_force_rightKurtosis,Status
223,0.01,263.6315,76.10531524,131.8208,131.8207726,4.32E-09,-1.199999999,0,101.42,17.4780624,14.41,16.53981946,0.851712077,0.151767451,0,325.27,74.74638082,16.94,63.29705405,0.779856379,-0.735203909,0,337.04,100.6435269,64.02,96.73667438,0.334309335,-1.527372066,0,161.26,37.71574572,25.08,34.40774967,0.721400861,-0.55647333,0,138.49,38.32471687,30.36,37.65314811,0.532255902,-1.07167022,0,274.67,64.38591556,46.53,61.92915722,0.668338964,-0.673093282,0,321.53,87.90322722,75.13,88.49985852,0.566046644,-0.926304769,0,297.33,46.20752937,24.75,35.91090082,2.075282436,4.987242701,0,114.51,8.492722303,6.82,8.035332069,1.648917482,8.402447367,0,306.68,54.548872,6.27,37.01829395,1.649377325,2.319954665,0,495.55,130.2388927,100.76,129.3394644,0.390721888,-1.339627576,0,220.88,42.70578282,40.26,42.17909008,0.593934929,-0.526607055,0,191.73,47.6844977,35.97,47.16733245,0.61747827,-0.89459975,0,335.72,72.88203335,67.54,74.5098737,0.581473154,-0.668956709,0,395.34,107.1774542,82.83,106.0096723,0.645215685,-0.790712596,0,301.18,45.10856723,30.69,39.00735596,1.918370867,4.664556793,0,961.95,359.4548088,477.29,434.9743622,-0.064867129,-1.686723605,0,1007.82,381.4495507,542.08,483.2664149,-0.132067355,-1.675661952,1
224,0.01,93.0435,26.86078415,46.5267,46.52674314,4.81E-09,-1.200000036,0,320.21,85.37963687,10.34,59.01830414,1.294216763,0.208409719,0,333.63,90.7481921,3.74,57.14744116,1.395453693,0.415458502,0,117.48,21.29707167,0,12.79918861,1.737395761,2.293706189,0,148.83,36.66869189,4.18,29.23953681,0.886189442,-0.626110172,0,92.95,22.55321934,12.98,20.94466201,0.634615269,-0.922915883,0,230.78,58.85675169,38.06,55.76333262,0.600342376,-1.006263261,0,384.89,101.122879,68.09,92.51983557,0.821789521,-0.492788499,0,156.53,48.36079493,18.04,40.32779688,0.895324562,-0.660627676,0,475.53,137.4821764,18.26,101.4289726,0.994508253,-0.704898071,0,178.64,48.25658205,4.18,33.52480817,1.173748434,-0.115052434,0,192.39,54.6133942,0,36.73323804,1.166678247,-0.204764494,0,365.97,44.56537942,22.66,37.28360451,1.656685362,4.180435934,0,80.3,14.39577198,12.65,14.17989253,0.716337518,-0.239277304,0,257.18,71.87492998,45.32,68.62550672,0.608274295,-1.076542188,0,336.05,91.63984918,38.28,76.24986029,1.104293375,-0.050040842,0,219.34,62.50276074,22.33,51.34529285,1.004042483,-0.289120431,0,885.94,329.3159289,458.48,367.7600978,-0.021228038,-1.781928065,0,920.81,337.7323933,589.71,419.3711757,-0.218982342,-1.72490056,1
225,0.01,94.3834,27.24758173,47.1967,47.19669623,1.84E-09,-1.200000039,0,484.99,137.1937331,12.32,100.967612,1.02501078,-0.521497478,0,258.94,75.80445168,3.74,53.86196207,1.080510814,-0.431541565,0,220.11,59.94212305,0,41.98988664,1.142281741,-0.107953553,0,352.77,86.58178621,25.08,76.86974574,0.695167105,-0.788569238,0,112.31,26.40664167,19.47,24.30681852,0.722700541,-0.534259165,0,319,79.74185236,52.91,72.78252145,0.771498391,-0.58851453,0,328.35,80.70805482,31.57,65.64066744,1.082014828,0.037284548,0,110.88,29.18004392,22.55,27.68501536,0.613254011,-0.929252767,0,514.03,128.8350422,13.64,86.37608115,1.329390017,0.338475163,0,176.55,53.05148596,4.18,35.06029452,1.250302941,-0.073251474,0,234.08,59.9832843,0,36.43291133,1.536478645,1.059705028,0,526.57,144.3644183,88,135.0735088,0.574125779,-1.11644784,0,123.53,28.20277609,25.41,28.12519017,0.500078602,-0.902077563,0,252.34,73.52797716,35.2,66.91820108,0.639542089,-1.060502005,0,242.77,59.49703613,24.2,50.37945227,0.983436984,-0.120004407,0,105.16,31.50182629,33.44,33.66764488,0.16235881,-1.591796476,0,1150.05,408.9517745,583.11,464.1042293,-0.032898403,-1.720315984,0,1125.52,408.0992862,611.38,472.0332842,-0.063552529,-1.714637354,1
226,0.01,90.2437,26.05255036,45.1268,45.12684114,7.44E-09,-1.200000034,0,530.53,146.8208085,16.5,105.9557175,1.077454865,-0.435204464,0,233.86,70.26038392,5.61,49.25241773,1.118723808,-0.348978543,0,265.65,66.99399799,0,45.47764432,1.227364523,0.093557898,0,496.21,112.8659507,45.98,101.0810903,0.719420895,-0.692767357,0,123.2,28.89693518,19.47,26.24529307,0.779081135,-0.345172434,0,303.49,77.66509809,44.44,70.00061163,0.793101169,-0.596073742,0,308,70.0485458,31.57,58.55562659,1.054775661,0.175799892,0,145.09,38.75377611,27.06,35.05671357,0.81415678,-0.504620063,0,609.4,134.7495991,13.64,88.33791025,1.433249268,0.785252115,0,201.63,58.35724809,4.18,38.17134072,1.284818934,0.002677634,0,265.76,65.90541715,0,39.91031579,1.540071759,1.055439139,0,498.41,125.5781574,50.38,113.1039258,0.619969783,-1.12129836,0,90.31,23.68014837,21.12,23.50537285,0.436202598,-1.171122844,0,276.76,79.65639846,37.73,73.90592244,0.575840064,-1.196192482,0,392.92,85.71510956,34.32,72.15129751,1.062897565,0.197902658,0,116.05,31.55188735,30.69,33.13050083,0.204122672,-1.564626364,0,1234.64,434.2516334,629.31,491.6251147,-0.025347468,-1.7121227,0,1260.82,422.8644909,609.51,482.2165861,-0.015874787,-1.680436943,1
227,0.01,86.9539,25.1028756,43.482,43.48195627,3.34E-09,-1.200000044,0,542.41,150.4570832,16.5,107.0988006,1.146088964,-0.232045991,0,235.95,74.7498255,3.74,50.95808188,1.187181186,-0.197427961,0,245.19,66.77950247,0,44.15276794,1.292940837,0.247216029,0,392.92,103.7457392,33.44,92.97613385,0.661011235,-0.909745274,0,125.4,29.01998195,19.47,26.60956417,0.686397833,-0.588424864,0,299.09,77.64819501,42.35,69.05757245,0.79861356,-0.608247524,0,335.17,75.63526584,29.26,61.73571642,1.079943535,0.138945361,0,129.03,36.23119192,24.75,32.81185143,0.787528987,-0.599706501,0,644.93,144.201829,13.64,93.86582337,1.489440793,1.066437443,0,189.09,58.49974665,4.18,38.30360396,1.289157671,0.046729188,0,263.45,66.08590014,0,39.59112006,1.571145161,1.177486071,0,467.83,130.6319236,70.4,121.6249103,0.516073708,-1.236023119,0,128.7,28.99950055,27.5,29.06767709,0.399084194,-1.192866615,0,237.6,74.10039256,37.73,68.84655359,0.555975972,-1.235566052,0,322.3,83.09214868,30.25,69.8386534,0.988977221,-0.222027171,0,123.64,33.79438353,36.19,36.14677668,0.189681381,-1.484850159,0,1214.29,434.0666828,608.19,485.4004887,0.012894988,-1.683463031,0,1219.13,432.3331542,649.55,497.2851184,-0.03997807,-1.672564664,1
228,0.01,90.0337,25.99193278,45.0218,45.02184847,1.88E-09,-1.200000043,0,534.49,149.6041427,16.5,109.634388,1.044592736,-0.491753617,0,256.85,79.06985279,3.74,55.37925811,1.106492622,-0.385926778,0,224.84,63.4997819,0,43.61446246,1.18586866,-0.040377312,0,435.6,104.2872733,35.53,92.32558752,0.733261874,-0.695712771,0,116.71,26.96868264,15.18,23.9120502,0.802575649,-0.399706755,0,365.31,81.51646789,44.44,72.42038872,0.86039988,-0.388757622,0,314.82,75.76920694,27.06,61.19061528,1.13708189,0.301881814,0,131.34,34.86207644,22.55,30.96236117,0.852068769,-0.448500808,0,619.52,142.3803005,13.64,91.89443247,1.476023217,0.934541786,0,189.09,57.59500085,4.18,37.16547423,1.300567512,0.048687866,0,236.28,61.49526133,0,37.36867614,1.527204905,0.982102017,0,536.91,143.3215963,82.94,136.021084,0.472510798,-1.329907639,0,123.53,29.60365357,29.59,30.02899822,0.34415199,-1.323733132,0,230.34,74.55328062,37.73,69.90107841,0.516139155,-1.321382708,0,290.18,72.39052019,28.27,61.79521213,0.960183056,-0.216706908,0,123.64,33.46242778,39.05,36.33150711,0.130424307,-1.570042452,0,1214.73,436.1371443,607.035,489.4391115,-0.011803471,-1.720956893,0,1200.32,433.8882627,649.715,500.5064627,-0.057950438,-1.701070572,1
229,0.01,92.3835,26.67027201,46.1968,46.19676631,2.00E-08,-1.200000016,0,532.51,145.4492793,16.5,108.090841,1.030396581,-0.496876405,0,261.03,81.37161749,3.74,57.13650503,1.102997187,-0.385968546,0,229.35,60.42534334,0,42.16237255,1.157947431,-0.0923036,0,367.62,103.8182,41.8,94.07669337,0.663542163,-0.897346335,0,114.51,27.4405142,19.47,25.17345059,0.71849562,-0.535515385,0,312.4,80.71720229,50.82,72.96446802,0.806276468,-0.546190668,0,323.84,77.32001287,33.77,63.75189956,1.084457889,0.151456391,0,117.59,32.76148265,22.55,30.21578201,0.748173748,-0.653986453,0,578.16,141.4932889,15.95,94.11043511,1.367106604,0.502193682,0,191.18,58.08487549,4.18,38.12482844,1.26694184,-0.017292729,0,238.59,61.69884609,0,37.62259552,1.504934244,0.930372408,0,562.87,140.9200668,80.41,131.8231594,0.547698569,-1.117406978,0,165.33,32.23126994,29.59,31.90277411,0.47765835,-0.930720118,0,227.81,71.60812031,37.73,66.64497456,0.547502757,-1.254725315,0,342.76,78.8940077,28.27,64.37739582,1.087969751,0.102538811,0,113.52,33.28229368,36.19,35.75165494,0.157924936,-1.554688759,0,1209.56,436.2142214,600.27,493.5720121,-0.01412063,-1.705699127,0,1213.85,434.2756554,648.23,500.3578179,-0.058651959,-1.699438509,1
230,0.01,88.8438,25.64843346,44.4269,44.42689014,8.24E-09,-1.200000035,0,518.76,148.6393235,18.59,108.0773708,1.073893811,-0.419296158,0,265.21,82.81317425,3.74,56.9538278,1.136470195,-0.340421883,0,247.5,61.55467566,0,42.18302532,1.19399984,-0.012986072,0,363.33,101.5848542,31.35,91.13095779,0.641290268,-0.958805333,0,118.91,28.49265966,19.47,26.22643894,0.671774979,-0.701539545,0,299.09,81.15205615,44.44,72.00461339,0.80879937,-0.608183752,0,312.51,77.57643224,27.06,62.17516939,1.108640847,0.113233807,0,115.28,32.60797464,20.24,29.18653461,0.793976822,-0.606344572,0,578.16,144.854562,15.95,95.82106809,1.410079043,0.620535604,0,201.63,59.8143497,4.18,38.79259876,1.309944119,0.085434588,0,249.92,62.68974362,0,37.59557344,1.541404687,1.043082627,0,531.74,144.6934955,80.41,136.0430726,0.484765194,-1.321109557,0,102.96,29.67156042,27.5,29.69366123,0.358841735,-1.343812597,0,222.97,72.90135539,35.2,67.13841643,0.557071409,-1.26981047,0,297,73.95622678,30.25,62.06004389,0.998342032,-0.189395076,0,116.05,34.01723362,39.05,37.00578278,0.12220568,-1.586792879,0,1189.65,435.5528667,616.11,487.9379381,-0.015831714,-1.729373458,0,1218.69,439.3582814,654.72,504.1502172,-0.046205894,-1.704997259,1
231,0.01,88.1538,25.44926162,44.0819,44.08191433,1.65E-08,-1.200000025,0,582.67,148.4579271,14.41,104.7191765,1.151653709,-0.226471747,0,286.11,82.10398298,0,54.71584165,1.21427552,-0.140096382,0,224.84,62.23919574,0,41.05797414,1.285816,0.208691478,0,380.27,101.131964,29.26,90.50125227,0.655174829,-0.917350021,0,121,28.63977766,19.47,26.30597096,0.691412807,-0.64368824,0,332.42,82.73102702,48.73,74.43724705,0.777822499,-0.620287076,0,319.33,79.63156185,29.26,65.26764406,1.046887694,-0.012086494,0,115.28,32.37400219,22.55,29.70895871,0.709266991,-0.759308209,0,592.57,144.1251229,13.64,90.54306375,1.523877013,0.992613545,0,199.54,58.36917814,0,35.57364564,1.422804688,0.39382542,0,261.25,62.96834088,0,36.35018376,1.641695347,1.380247612,0,457.71,140.5475968,74.195,131.1221461,0.505776425,-1.31723214,0,144.43,31.1575333,27.5,30.26452359,0.551358606,-0.751017954,0,225.39,72.86343984,32.67,67.4057441,0.522911116,-1.333252028,0,338.25,78.47704218,26.18,64.80436139,1.069613716,0.156808595,0,131.23,33.51689737,36.19,35.70870009,0.187809931,-1.473557819,0,1235.3,434.2485674,618.695,486.7140653,0.004207687,-1.686980255,0,1240.58,433.6645414,632.115,491.7723684,-0.009740786,-1.673821052,1
232,0.01,178.1175,51.41954567,89.0638,89.06376558,5.00E-09,-1.200000005,0,322.85,106.009984,86.57,107.849291,0.251754785,-1.614519167,0,195.91,56.79003558,29.7,53.41088812,0.476008899,-1.33459501,0,173.69,59.27871001,36.3,57.02793241,0.360741589,-1.554665073,0,152.46,33.89313562,21.45,30.18916746,0.897673903,-0.050401731,0,38.39,10.7497702,0,9.200675911,0.745137045,-0.778818289,0,262.46,73.58701736,67.54,76.90700668,0.488633938,-1.049747393,0,335.06,98.59912676,89.87,102.8664015,0.485229229,-1.082749311,0,92.95,28.00036563,28.6,29.48224162,0.315950051,-1.379582116,0,398.64,129.6875848,107.91,132.3064043,0.253194828,-1.607479968,0,222.31,53.13950627,36.85,50.8444417,0.489175154,-1.187552855,0,199.54,51.39365733,30.03,48.12805984,0.501450741,-1.262743234,0,195.8,33.7237984,24.2,29.42560209,1.145694637,0.926689317,0,78.98,10.54636364,5.39,9.181087969,0.965852459,0.990685807,0,251.24,67.88645263,61.93,68.26073373,0.611674018,-0.740828161,0,233.53,62.99486936,45.32,61.84859765,0.617132168,-0.934342166,0,184.58,56.82080389,55.77,59.85893954,0.347922179,-1.323681543,0,993.41,378.8444033,513.92,466.9336047,-0.082809468,-1.695271085,0,979.99,382.19897,492.58,459.8538668,-0.048305273,-1.710359088,1
233,0.01,168.9482,48.77257995,84.4791,84.4790865,4.35E-09,-1.200000007,0,355.52,108.7588573,69.41,106.9377995,0.328203335,-1.544472374,0,181.17,54.0401294,21.78,49.21713542,0.535745825,-1.27511758,0,173.69,58.60426511,26.73,54.48574219,0.413524611,-1.526927701,0,192.39,39.35369717,21.45,34.20289714,1.046343595,0.508902697,0,45.32,13.03408714,0,10.75570313,0.801078362,-0.771682335,0,265.21,73.5204455,62.04,74.12139974,0.577260883,-0.921018873,0,364.54,102.1179105,87.01,104.12875,0.537052085,-1.001003288,0,108.57,29.63362034,24.2,29.68936198,0.572575489,-0.902043438,0,459.36,138.1526403,96.14,137.6143424,0.303478659,-1.578797832,0,207.46,50.03915562,29.48,46.85138672,0.584329565,-0.990242517,0,137.94,45.08285241,21.12,41.31840495,0.525093857,-1.309106518,0,270.6,42.18810165,26.18,35.98426432,1.242698252,1.373508559,0,51.04,13.21743037,5.39,11.68028646,0.734434624,-0.745011499,0,273.13,71.35185161,59.51,70.3321224,0.631400263,-0.767306867,0,224.07,61.02591723,39.38,59.01835938,0.668458104,-0.878334417,0,197.01,57.75342615,53.02,59.83790365,0.377977175,-1.302688762,0,1002.1,378.7543518,516.67,463.5387891,-0.075879608,-1.695839816,0,991.87,384.108961,488.345,462.6370703,-0.03198828,-1.702862543,1
234,0.01,162.3886,46.87900363,81.1993,81.1993161,6.14E-09,-1.200000006,0,347.71,111.0663744,63.69,107.8707143,0.373382163,-1.5049128,0,186.12,54.32198131,17.82,48.19400062,0.607202002,-1.154343563,0,180.73,57.94409086,22.99,52.98100554,0.470282744,-1.448879895,0,205.92,38.61584423,21.45,33.33184236,1.023443663,0.353488834,0,72.93,13.92932611,0,11.62481219,0.840285253,-0.486015569,0,256.85,73.48005355,56.54,72.99882451,0.614076929,-0.91994482,0,352.77,103.3643971,87.01,104.8474415,0.531810588,-1.05585119,0,110.77,29.83494899,24.2,29.62136761,0.548418639,-1.014983447,0,482.9,142.6832466,91.74,141.4799409,0.30165771,-1.592317458,0,187.55,51.58167629,27.61,47.83027586,0.571749238,-1.083368845,0,137.94,45.03190774,19.36,41.48474569,0.507090377,-1.324190596,0,190.63,41.61654826,26.18,35.82270567,1.104670508,0.486844865,0,72.82,12.9787398,5.39,11.0621798,0.891486904,-0.210608034,0,270.71,71.29239571,57.2,69.92224507,0.668849702,-0.701915439,0,221.76,59.93267383,37.4,57.11563732,0.731393724,-0.749478086,0,187,55.90640572,53.02,58.6039766,0.385188756,-1.290413188,0,1001,378.8509014,501.71,461.4700086,-0.058065731,-1.689251158,0,998.69,382.5688814,498.025,463.3217069,-0.047798065,-1.701054395,1
235,0.01,155.1691,44.79491509,77.5896,77.5895688,9.97E-09,-1.200000002,0,329.01,110.6268771,60.83,107.9965511,0.34732201,-1.559390113,0,198.44,57.04032938,19.8,51.08589831,0.589447547,-1.180504068,0,197.45,58.86196534,21.01,53.94806032,0.465969425,-1.441919814,0,205.92,39.30007119,21.45,34.27506573,0.981874273,0.244981326,0,45.32,13.63396335,0,11.35685849,0.767439642,-0.844104187,0,267.96,72.71328341,56.54,71.77312862,0.609882914,-0.914619144,0,349.8,104.5983535,89.87,107.1615208,0.512198562,-1.076384257,0,106.37,29.22493334,24.2,29.05511277,0.499552128,-1.107305053,0,476.19,145.0559461,74.085,140.3958822,0.362854143,-1.531023465,0,192.5,54.53598944,25.74,49.98258796,0.60144579,-1.050714915,0,143.22,43.72400524,15.84,39.5179643,0.565987743,-1.223052209,0,223.74,43.01273616,24.2,35.93004898,1.171779129,0.713825149,0,51.04,13.03784777,5.39,11.25917837,0.814283832,-0.56744665,0,324.72,72.94838136,57.2,70.73445869,0.66561949,-0.731417715,0,217.36,61.65410946,37.4,58.94445483,0.728178415,-0.80720813,0,184.58,55.84589303,50.38,57.44461142,0.405005655,-1.284889132,0,1029.93,384.0025237,519.31,466.6521962,-0.068476782,-1.71054655,0,1006.28,386.7866188,493.24,464.2091868,-0.036646082,-1.71490921,1
236,0.01,162.7486,46.98291933,81.3793,81.37930345,5.30E-10,-1.200000014,0,339.9,110.8293914,80.85,111.2741374,0.303300447,-1.561730054,0,198.44,56.84799339,25.74,52.12170496,0.546214346,-1.213877712,0,166.54,56.82471717,28.71,53.2109726,0.419807171,-1.4868642,0,185.57,37.93843865,24.2,33.87474871,0.942473694,0.123587921,0,52.36,13.93372079,6.93,11.98987835,0.732847044,-0.855476446,0,253.99,70.74642016,56.54,70.2716171,0.620704716,-0.883275302,0,352.77,101.1239885,82.61,103.1598396,0.539100994,-1.031100523,0,95.15,27.35558218,22,27.28381175,0.480849803,-1.171184892,0,506.55,140.9996687,90.31,139.3178453,0.325655565,-1.534985869,0,197.56,52.70135809,29.48,49.34773286,0.545034875,-1.1099996,0,140.58,43.74850016,19.36,40.23716331,0.531204207,-1.262399751,0,236.83,42.0258852,28.27,36.02998095,1.16101201,0.890542084,0,49.17,13.01248579,7.26,11.69012227,0.72016065,-0.761220411,0,260.92,71.97540826,61.93,71.62086754,0.622466134,-0.801142615,0,219.56,60.31880857,41.36,59.64996006,0.638647934,-0.950938366,0,187,56.22904709,55.77,59.82280659,0.355626175,-1.302733429,0,994.62,376.6113216,522.995,463.1867105,-0.075569635,-1.682074246,0,1003.2,382.0084256,512.49,467.7164789,-0.055065871,-1.686733269,1
237,0.01,150.2995,43.38916549,75.1547,75.15473919,3.62E-09,-1.200000012,0,347.71,110.5137724,57.97,106.9189023,0.389554508,-1.500851845,0,203.28,58.85390411,19.8,52.5146923,0.591051196,-1.205153246,0,168.96,56.70115865,19.14,51.34864547,0.497537515,-1.414589709,0,209.33,40.83157962,21.45,34.92963609,1.05547597,0.532979519,0,48.84,13.94215712,0,11.55826226,0.75793306,-0.905347515,0,285.45,74.68331962,56.54,74.22305435,0.580974588,-0.991699259,0,343.97,104.1694709,89.87,106.9224955,0.493065494,-1.148886993,0,99.66,28.99448218,24.2,28.89191604,0.431262344,-1.270599804,0,425.59,141.5891082,63.8,135.4878877,0.382320452,-1.529388406,0,229.79,53.16813812,23.98,48.69031335,0.600418903,-1.026665877,0,153.78,45.2304091,14.08,40.23120285,0.594097483,-1.200346447,0,218.57,41.88736936,24.2,35.31533497,1.145956025,0.661687618,0,52.8,13.33721133,5.39,11.60722839,0.772373019,-0.664755405,0,270.71,73.38240425,59.51,71.5823884,0.634293665,-0.830315051,0,231.11,63.45856252,41.36,61.55494179,0.672677635,-0.89700348,0,184.58,56.52395492,53.02,59.45022487,0.349284962,-1.358499985,0,1006.17,383.9189124,515.57,467.3076043,-0.066931331,-1.713281871,0,991.98,386.9208799,486.86,463.9195223,-0.033489902,-1.721441297,1
238,0.01,161.8487,46.72312996,80.9293,80.92933499,5.26E-09,-1.200000007,0,345.07,112.3447995,72.27,111.0177277,0.321741309,-1.572151639,0,203.28,61.66713596,25.74,56.69687199,0.517417155,-1.319254312,0,187.88,56.8754093,24.86,52.62879526,0.451572266,-1.452930743,0,188.98,39.86574706,21.45,34.22244347,1.066441921,0.40718185,0,48.84,14.60235963,6.93,12.76180094,0.683808814,-0.967363461,0,259.6,73.33461788,56.54,72.65034474,0.648231318,-0.838531679,0,338.03,98.15259472,84.04,100.5742178,0.53382438,-1.031700204,0,90.64,27.03447277,22,26.93122266,0.451862899,-1.242990035,0,445.83,143.6401811,81.4,140.243238,0.339641103,-1.552893282,0,217.36,55.80176858,27.61,51.48338441,0.59640369,-0.996151538,0,145.86,44.86430389,19.36,41.00090634,0.553998216,-1.230771698,0,234.19,43.56359863,24.2,36.10183554,1.244732173,1.024418635,0,54.67,12.54376918,5.39,11.02893735,0.805905611,-0.534811828,0,270.71,72.58335399,59.51,70.97980044,0.666048416,-0.745410258,0,252.56,59.12486087,35.42,56.11531818,0.740692805,-0.765501265,0,187,55.07093312,50.38,57.51936427,0.431727326,-1.246428031,0,999.57,383.511001,511.555,467.4834246,-0.05887532,-1.700596683,0,989.45,383.6263013,494.285,464.4727845,-0.042133311,-1.705115637,1
239,0.01,85.754,24.75648966,42.882,42.88199825,2.61E-10,-1.20000005,0,385,94.33721901,10.34,55.31899487,1.748334039,1.647818333,0,212.96,56.31553315,0,31.72591884,1.67092634,1.279566176,0,179.96,45.67307585,0,25.32458839,1.726535726,1.57848161,0,289.08,94.96471263,22.99,85.23210704,0.505372821,-1.424996673,0,131.89,31.62822053,8.58,27.38570312,0.643561264,-1.145397778,0,196.46,65.12567248,33.88,63.25666978,0.336456465,-1.599502121,0,312.51,92.17044974,42.79,84.85155784,0.602200839,-1.071047199,0,140.58,39.61221085,33.77,38.20728661,0.514109503,-1.008916232,0,409.75,106.6800109,11.44,64.46188549,1.642955721,1.247485862,0,238.92,60.66998857,8.36,38.09302822,1.560065892,0.947868796,0,199.43,49.59697114,3.74,29.97605177,1.589384283,1.151208911,0,228.69,77.57968968,25.19,70.67750117,0.477834417,-1.476248922,0,115.61,25.12928821,12.65,22.68240788,0.67893299,-0.889064756,0,220.55,78.01146317,40.26,75.27073228,0.3540526,-1.598592434,0,324.61,89.45954643,38.28,81.4425583,0.657356602,-1.01214678,0,191.73,41.63962327,30.69,38.45377332,0.714122087,-0.510192027,0,1178.54,386.1621609,472.835,411.3028265,0.179624377,-1.528838534,0,1085.26,371.4457228,558.525,421.0579384,0.013897988,-1.638782554,1
240,0.01,86.7839,25.05380433,43.397,43.39696225,1.21E-08,-1.200000032,0,588.83,136.6529857,18.59,86.05048162,1.563332085,0.98632289,0,246.4,63.80110408,3.74,38.40863118,1.578690289,1.048955722,0,236.17,55.39035572,0,30.11593156,1.902642891,2.44274082,0,245.85,60.96106681,16.72,53.57187579,0.724062654,-0.819968106,0,52.03,10.80682611,0,8.617579214,0.891925666,-0.227358247,0,344.19,96.88970582,55.11,91.70286439,0.497994154,-1.25797568,0,310.2,81.41963771,54.12,74.8208872,0.783191845,-0.611745959,0,149.71,36.41117177,24.75,33.57785805,0.703992627,-0.733532192,0,554.29,145.8392844,13.64,89.80079848,1.519777266,0.773722792,0,287.98,75.27715427,4.18,45.66961977,1.486327493,0.678947972,0,204.16,46.11020355,0,26.49230672,1.662174103,1.481367791,0,320.76,74.03880404,10.01,54.85711027,1.17538907,0.170577586,0,46.53,8.865508971,4.18,7.608491762,0.796959685,-0.444609315,0,333.19,83.54702219,35.2,73.16496831,0.747007397,-0.824459352,0,381.26,93.85266829,24.2,69.55491762,1.346286578,0.638295616,0,262.02,72.1442941,16.72,54.78818758,1.135699054,-0.082280613,0,1244.98,385.5629374,515.9,416.866109,0.210346031,-1.388723216,0,1130.36,373.3632236,567.38,421.9364005,0.035026354,-1.593784322,1
